game_id,name,boardgamedesigner,boardgameartist,yearpublished,minplayers,maxplayers,minage,playingtime,minplaytime,maxplaytime,boardgamepublisher,boardgamecategory,boardgamefamily,boardgamemechanic,AbstractGameRank_min,AbstractGameRank_min_date,AbstractGameRank_max,AbstractGameRank_max_date,first_date_in_ref,BoardGameRank_min,BoardGameRank_min_date,BoardGameRank_max,BoardGameRank_max_date,ChildrensGameRank_min,ChildrensGameRank_min_date,ChildrensGameRank_max,ChildrensGameRank_max_date,CustomizableRank_min,CustomizableRank_min_date,CustomizableRank_max,CustomizableRank_max_date,FamilyGameRank_min,FamilyGameRank_min_date,FamilyGameRank_max,FamilyGameRank_max_date,PartyGameRank_min,PartyGameRank_min_date,PartyGameRank_max,PartyGameRank_max_date,StrategyGameRank_min,StrategyGameRank_min_date,StrategyGameRank_max,StrategyGameRank_max_date,ThematicRank_min,ThematicRank_min_date,ThematicRank_max,ThematicRank_max_date,WarGameRank_min,WarGameRank_min_date,WarGameRank_max,WarGameRank_max_date,bgg_url
245645,Franchise,['Christwart Conrad'],"[""Ian O'Toole""]",2018,2,5,12,60,60,60,['Queen Games'],['Economic'],"['Country: USA', 'Crowdfunding: Kickstarter', ""Decades: The 1960's"", 'Theme: Retro']","['Area Majority / Influence', 'Income', 'Network and Route Building']",,,,,2019-09-07,3424,2020-10-31,3855,2023-09-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://boardgamegeek.com/boardgame/245645
6581,Korea: The Forgotten War,"['Dean Essig', 'Rod Miller']","['Nicolás Eskubi', 'Dean Essig']",2003,1,2,16,7200,120,7200,"['The Gamers', 'Multi-Man Publishing']","['Korean War', 'Modern Warfare', 'Wargame']","['Components: Map (Continental / National scale)', 'Country: Korea', 'Players: Two Player Only Games', 'Series: Operational Combat Series (MMP)']","['Dice Rolling', 'Hexagon Grid', 'Simulation']",,,,,2019-09-07,2619,2019-09-14,3856,2023-09-02,,,,,,,,,,,,,,,,,,,,,,,,,112,2019-09-28,189,2023-08-05,https://boardgamegeek.com/boardgame/6581
318183,Prehistories,"['Alexandre Emerit', 'Benoit Turpin']",['Camille Chaussy'],2020,2,5,8,30,30,30,"['The Flying Games', '25th Century Games', 'Blackrock Games', 'Hachette Board Games UK', 'Maldito Games', 'Playagame Edizioni', 'TLAMA games', 'Ігромаг']","['Card Game', 'Prehistoric']","['Components: Polyominoes', 'Digital Implementations: Game Park']","['Auction: Sealed Bid', 'Hand Management', 'Pattern Building', 'Square Grid', 'Tile Placement', 'Turn Order: Auction']",,,,,2022-04-16,3856,2023-08-26,4982,2022-04-16,,,,,,,,,1106,2023-08-26,1227,2022-09-25,,,,,,,,,,,,,,,,,https://boardgamegeek.com/boardgame/318183
3464,Melee,['Steve Jackson (I)'],"['Liz Danforth', 'Trace Hallowell', 'Pat Hidy', 'Paul Jaquays', 'Roger Stine']",1977,2,2,10,15,15,15,"['Hobby Japan', 'Metagaming', 'Sfera', 'Steve Jackson Games']","['Adventure', 'Fantasy', 'Wargame']","['Animals: Bears', 'Animals: Snakes', 'Animals: Wolves', 'Creatures: Monsters', 'Players: Two Player Only Games', 'Players: Wargames with Rules Supporting Only Two Players', 'Series: MicroGame (Metagaming)', 'Series: The Fantasy Trip (Steve Jackson Games)']","['Dice Rolling', 'Grid Movement', 'Hexagon Grid', 'Line of Sight', 'Scenario / Mission / Campaign Game', 'Simulation', 'Variable Player Powers']",,,,,2019-09-07,2626,2019-09-07,3858,2023-09-02,,,,,,,,,,,,,,,,,,,,,,,,,401,2019-10-05,521,2023-08-05,https://boardgamegeek.com/boardgame/3464
352238,Turncoats,['Matilda Simonsson'],['David Masnato'],2021,2,5,12,45,15,45,['Milda Matilda Games'],"['Abstract Strategy', 'Bluffing', 'Medieval', 'Political', 'Wargame']",['Digital Implementations: Board Game Arena'],"['Alliances', 'Area Majority / Influence', 'Area Movement', 'Hand Management', 'Hexagon Grid', 'Hidden Victory Points', 'Stock Holding', 'Victory Points as a Resource']",148,2023-08-05,211,2023-03-18,2023-03-18,3859,2023-09-02,4935,2023-03-18,,,,,,,,,,,,,,,,,1555,2023-08-26,1764,2023-03-18,,,,,,,,,https://boardgamegeek.com/boardgame/352238
234469,Origami,['Christian Giove'],['Francesco Perticaroli'],2017,2,4,8,30,15,30,"['DV Games', 'Edge Entertainment', 'Gém Klub Kft.', 'Rebel Sp. z o.o.', 'Swan Panasia Co., Ltd.', 'White Goblin Games']","['Card Game', 'Math']",['Components: Multi-Use Cards'],"['Hand Management', 'Layering', 'Open Drafting', 'Set Collection']",,,,,2019-09-07,3314,2021-05-08,3860,2023-09-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://boardgamegeek.com/boardgame/234469
204605,Unicornus Knights,"['Seiji Kanai', 'Kuro']","['Bunta', 'Aderi Fujioka (フジオカアデリ)', 'Hachi', 'Iro', 'Kasu', 'You Matsumune (松宗ヨウ)', 'Itoshi Mitsuishi (みついしいとし)', 'nisimy', 'sharu (シャル)', 'Hiromi Taihei (太平洋海)', 'TARO', 'Tokumaru (とくまる)', 'Towa', '爪尾 (Tsumeo)', 'Goro Watanuki (和狸56)']",2016,2,6,12,90,60,90,"['Alderac Entertainment Group', 'Manifest Destiny']",['Fantasy'],"['Series: Big in Japan (AEG)', 'Theme: Anime / Manga']","['Action Points', 'Bias', 'Cooperative Game', 'Dice Rolling', 'Grid Movement', 'Modular Board', 'Variable Player Powers']",,,,,2019-09-07,3123,2019-11-23,3861,2023-09-02,,,,,,,,,,,,,,,,,,,,,497,2020-11-14,660,2023-08-26,,,,,https://boardgamegeek.com/boardgame/204605
306680,GOLD,['Reiner Knizia'],['Melanie Friedli'],2020,2,5,6,15,15,15,"['Game Factory', 'Atalia', 'Popcorn Games', 'Rebel Sp. z o.o.']","['American West', ""Children's Game"", 'Memory']","['Digital Implementations: Tabletopia', 'Series: Game Factory Metal Box', 'Series: Mini Tins (Game Factory)']",['Memory'],,,,,2021-09-25,3861,2023-08-05,5001,2021-09-25,,,,,,,,,1119,2023-07-29,1247,2021-09-25,,,,,,,,,,,,,,,,,https://boardgamegeek.com/boardgame/306680
3553,Close Action: The Age of Fighting Sail Vol. 1,['Mark A. Campbell'],['Tom Hannah'],1997,2,30,12,240,240,240,['Clash of Arms Games'],"['Age of Reason', 'American Revolutionary War', 'Napoleonic', 'Nautical', 'Wargame']","['Digital Implementations: VASSAL', 'History: Age of Kings', 'History: French Revolutionary Wars', 'History: Napoleonic Wars', 'History: War of 1812', 'Series: Close Action (Clash of Arms Games)']","['Action Queue', 'Critical Hits and Failures', 'Dice Rolling', 'Grid Movement', 'Hexagon Grid', 'Simulation', 'Simultaneous Action Selection']",,,,,2019-09-07,2422,2019-09-07,3863,2023-09-02,,,,,,,,,,,,,,,,,,,,,,,,,150,2019-09-07,261,2023-08-19,https://boardgamegeek.com/boardgame/3553
32989,Axis Empires: Totaler Krieg!,"['Alan Emrich', 'Thomas Prowell', 'Salvatore Vasta']","['Callie Cummins', 'Alan Emrich', 'Davide Gallorini', 'Larry Hoffman', 'Thomas Prowell', 'Joe Youst']",2011,1,3,12,3600,60,3600,['Decision Games (I)'],"['Wargame', 'World War II']","['Continents: Europe', 'Series: Krieg (Decision Games)']","['Campaign / Battle Card Driven', 'Dice Rolling', 'Hexagon Grid']",,,,,2019-09-07,2581,2019-10-05,3864,2023-09-02,,,,,,,,,,,,,,,,,,,,,,,,,90,2019-10-12,179,2023-08-05,https://boardgamegeek.com/boardgame/32989
202721,The Last Hundred Yards,['Mike Denson'],"['Dariusz Buraczewski', 'Charles Kibler', 'Rodger B. MacGowan', 'Liz Stephanoff']",2019,1,2,14,180,60,180,['GMT Games'],"['Wargame', 'World War II']","['Country: Germany', 'Game: The Last Hundred Yards']","['Dice Rolling', 'Grid Movement', 'Hexagon Grid', 'Line of Sight', 'Modular Board', 'Simulation']",,,,,2019-11-16,3724,2022-02-05,4996,2019-11-16,,,,,,,,,,,,,,,,,,,,,,,,,247,2022-06-04,562,2019-11-16,https://boardgamegeek.com/boardgame/202721
3406,Lines of Action,['Claude Soucie'],['(Uncredited)'],1969,2,2,10,20,20,20,"['ABACUSSPIELE', 'Hexagames (I)', 'W. Nostheide Verlag GmbH']",['Abstract Strategy'],"['Category: Combinatorial', 'Components: 8 x 8 Grids', 'Components: Wooden pieces & boards', 'Digital Implementations: Abstract Play', 'Digital Implementations: Ai Ai', 'Digital Implementations: Board Game Arena', 'Digital Implementations: BoardSpace', 'Digital Implementations: igGameCenter', 'Digital Implementations: Little Golem', 'Digital Implementations: MindSports', 'Digital Implementations: Super Duper Games', 'Digital Implementations: Tabletopia', 'Mechanism: Connection', 'Players: Two Player Only Games', 'Series: Abacus Wood Box', 'Series: Gamut of Games (Sid Sackson)']","['Grid Movement', 'Pattern Building', 'Square Grid', 'Static Capture']",63,2019-10-12,110,2022-11-01,2019-09-07,2819,2019-09-14,3866,2023-09-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://boardgamegeek.com/boardgame/3406
229427,"Warhammer 40,000 (Eighth Edition)",[],[],2017,2,12,12,180,120,180,['Games Workshop Ltd.'],"['Book', 'Miniatures', 'Science Fiction', 'Wargame']","['Game: Warhammer 40,000 (Eighth Edition)', 'Setting: Warhammer 40,000 Wargames']","['Action Points', 'Dice Rolling', 'Point to Point Movement', 'Variable Player Powers']",,,,,2019-09-07,2734,2020-06-06,3867,2023-09-02,,,,,,,,,,,,,,,,,,,,,,,,,388,2020-06-06,557,2023-08-19,https://boardgamegeek.com/boardgame/229427
3452,Emerald,['Rüdiger Dorn'],['Franz Vohwinkel'],2002,2,5,10,45,45,45,['ABACUSSPIELE'],"['Adventure', 'Exploration', 'Fantasy']","['Admin: Better Description Needed!', 'Creatures: Dragons']","['Dice Rolling', 'Mancala', 'Roll / Spin and Move', 'Set Collection']",,,,,2019-09-07,2637,2019-09-07,3868,2023-09-02,,,,,,,,,729,2019-09-07,1148,2023-09-02,,,,,,,,,,,,,,,,,https://boardgamegeek.com/boardgame/3452
2247,Zero!: The Rise and Fall of The Imperial Japanese Air Force Dec 1941 - June 1942,['Dan Verssen'],"['Mike Lemick', 'Rodger B. MacGowan', 'Mark Simonitch']",2001,2,10,12,60,60,60,['GMT Games'],"['Aviation / Flight', 'Card Game', 'Wargame', 'World War II']","['Country: Japan', 'Occupation: Aviator', 'Series: Down in Flames (Dan Verssen)']","['Campaign / Battle Card Driven', 'Hand Management', 'Open Drafting', 'Scenario / Mission / Campaign Game']",,,,,2023-07-22,3835,2023-07-22,3869,2023-09-02,,,,,,,,,,,,,,,,,,,,,,,,,453,2023-07-22,460,2023-08-26,https://boardgamegeek.com/boardgame/2247
293,Bamboleo,['Jacques Zeimet'],"['Oliver Richtberg', 'Jacques Zeimet']",1996,2,7,6,30,30,30,"['Competo / Marektoy', 'Kaissa Chess & Games', 'Rio Grande Games', 'Swan Panasia Co., Ltd.', 'Vennerød Forlag AS', 'Zoch Verlag']","['Action / Dexterity', 'Party Game']",['Components: 3-Dimensional (3D)'],['Push Your Luck'],,,,,2019-09-07,2559,2019-09-14,3870,2023-09-02,,,,,,,,,717,2019-09-07,1171,2023-08-19,171,2019-09-14,273,2023-08-05,,,,,,,,,,,,,https://boardgamegeek.com/boardgame/293
254213,Boomerang,['Scott Almes'],['(Uncredited)'],2018,2,4,10,45,30,45,['Grail Games'],"['Card Game', 'Travel']","['Country: Australia', 'Crowdfunding: Kickstarter', 'Game: Boomerang (Grail Games)', 'Mechanism: Flip-and-Write']","['Closed Drafting', 'Paper-and-Pencil', 'Set Collection']",,,,,2019-09-07,3294,2021-02-20,4975,2022-07-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://boardgamegeek.com/boardgame/254213
344114,Bag of Chips,"['Mathieu Aubert', 'Théo Rivière']","['Hervine Galliou', 'Mathieu Lidon']",2021,2,5,8,20,15,20,"['Mixlore', 'Blue Orange Games', 'GP Games', 'HUCH!', 'Korea Boardgames Co., Ltd.', 'Rebel Sp. z o.o.']",[],[],"['Hand Management', 'Push Your Luck']",,,,,2022-12-21,3872,2023-09-02,4927,2022-12-21,,,,,,,,,1253,2023-01-07,1329,2022-12-21,234,2023-09-02,285,2022-12-21,,,,,,,,,,,,,https://boardgamegeek.com/boardgame/344114
284429,Paris: New Eden,"['Florian Grenier', 'Ludovic Maublanc']",['Agnès Ripoche'],2019,2,4,10,45,45,45,"['Matagot', 'Tranjis Games']","['City Building', 'Dice', 'Science Fiction']","['Cities: Paris (France)', 'Components: Dice with Icons', 'Mechanism: Dice Drafting', 'Theme: Post-Apocalyptic']","['Betting and Bluffing', 'Deck, Bag, and Pool Building', 'Open Drafting']",,,,,2020-02-29,3838,2022-10-08,4954,2020-02-29,,,,,,,,,,,,,,,,,1573,2023-07-29,1581,2023-06-17,,,,,,,,,https://boardgamegeek.com/boardgame/284429
209877,World At War 85: Storming the Gap,"['Matt Lohse', 'Keith Tracton']",['Marc von Martial'],2019,1,2,14,120,60,120,"[""Lock 'n Load Publishing, LLC.""]","['Modern Warfare', 'Wargame']","['Country: Germany', 'Crowdfunding: Kickstarter', 'Digital Implementations: Steam', 'Digital Implementations: TableTop Simulator Mod (TTS)', 'Players: Wargames with Rules Supporting Only Two Players', ""Series: World At War 85 (Lock 'n Load Publishing)"", 'Theme: Alternate History']","['Chit-Pull System', 'Dice Rolling', 'Grid Movement', 'Hexagon Grid', 'Simulation']",,,,,2020-05-02,3770,2022-09-25,4893,2020-05-02,,,,,,,,,,,,,,,,,,,,,,,,,139,2023-02-25,410,2020-05-02,https://boardgamegeek.com/boardgame/209877
194789,10 Minute Heist: The Wizard's Tower,['Nick Sibicky'],['Denis Martynets'],2017,2,5,14,10,10,10,"['Chronicle Games (Board Game)', 'Daily Magic Games', 'Gen-X Games', 'Pixie Games', 'Schwerkraft-Verlag']","['Card Game', 'Fantasy']","['Crowdfunding: Kickstarter', 'Theme: Burglary and Heists']","['Modular Board', 'Open Drafting', 'Set Collection']",,,,,2019-09-07,2840,2019-09-07,3875,2023-09-02,,,,,,,,,974,2022-03-05,1169,2023-06-17,,,,,,,,,,,,,,,,,https://boardgamegeek.com/boardgame/194789
115233,Rory's Story Cubes: Voyages,"[""Rory O'Connor""]","[""Rory O'Connor""]",2011,1,12,8,20,20,20,"['The Creativity Hub', 'ADC Blackfire Entertainment', 'Gamewright', 'HUCH!', 'Hutter Trade GmbH + Co KG', 'MINDOK', 'Rebel Sp. z o.o.', 'Zygomatic']","[""Children's Game"", 'Dice', 'Educational', 'Humor', 'Party Game', 'Puzzle']","['Components: Dice with Icons', ""Game: Rory's Story Cubes"", 'Mechanism: Storytelling dice game']","['Cooperative Game', 'Dice Rolling', 'Pattern Recognition', 'Storytelling']",,,,,2019-09-07,2762,2019-09-07,3876,2023-09-02,,,,,,,,,761,2019-09-07,1178,2023-09-02,,,,,,,,,,,,,,,,,https://boardgamegeek.com/boardgame/115233
268493,Mechanica,"['Mary Flanagan', 'Emma Hobday', 'Max Seidman']","['Cisco Garrido', 'Mariana Sosa', 'Ann-Sophie De Steur', 'Spring Yu']",2020,1,4,12,75,45,75,"['Resonym', 'Hobby Japan']","['Industry / Manufacturing', 'Puzzle', 'Science Fiction']","['Crowdfunding: Kickstarter', 'Digital Implementations: TableTop Simulator Mod (TTS)', 'Theme: Retro', 'Theme: Robots']","['Bias', 'Network and Route Building', 'Tile Placement']",,,,,2020-01-04,3242,2020-09-19,4691,2020-01-04,,,,,,,,,910,2020-11-28,1186,2023-08-19,,,,,1333,2020-09-19,1541,2023-01-07,,,,,,,,,https://boardgamegeek.com/boardgame/268493
67601,D-Day at Peleliu,['John H. Butterfield'],"['Chris Dickson', 'Howard David Johnson', 'Lise Patterson']",2015,1,1,12,300,180,300,['Decision Games (I)'],"['Wargame', 'World War II']","['Islands: Palau', 'Players: Games with Solitaire Rules', 'Players: Solitaire Only Games', 'Players: Wargames with Solitaire Rules', 'Series: D-Day (Decision Games)']","['Campaign / Battle Card Driven', 'Hexagon Grid', 'Simulation', 'Solo / Solitaire Game']",,,,,2019-09-07,3615,2022-05-21,3878,2023-09-02,,,,,,,,,,,,,,,,,,,,,,,,,189,2022-05-21,268,2019-09-07,https://boardgamegeek.com/boardgame/67601
269041,Calavera,['Klaus-Jürgen Wrede'],['Kreativbunker'],2019,2,4,8,20,20,20,"['moses. Verlag GmbH', 'Reflexshop', ""Tucker's Fun Factory B.V.""]","['Bluffing', 'Dice']","['Holidays: Day of the Dead', 'Mechanism: Roll-and-Write']","['Dice Rolling', 'Paper-and-Pencil', 'Push Your Luck']",,,,,2020-04-04,3878,2022-03-12,4961,2020-04-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://boardgamegeek.com/boardgame/269041
351077,Call to Adventure: Epic Origins,"[""Johnny O'Neal"", ""Chris O'Neal""]","['Davey Baker', 'Darren Calvert', 'Chris Cold', 'Artem Demura', 'Angga Dwipayana', 'Logan Feliciano', 'Jessica Fong', 'Antti Hakosaari', 'Ari Ibarra', 'Vladimir Ishelin', 'Satoshi Kamanaka', 'Samantha Kanios', 'Priscilla  Kim', 'Adam J. Marin', 'Alexandria Neonakis', ""Kevin O'Neill (I)"", 'Gal Or', 'Dylan Palmer', 'Petar Penev', 'Steven Shan']",2022,1,4,13,60,30,60,"['Brotherwise Games', 'Fearless Frog', 'Game Harbor', 'Geekach Games']","['Card Game', 'Fantasy']","['Containers: Book-like', 'Crowdfunding: Kickstarter', 'Game: Call to Adventure', 'Mechanism: Tableau Building', 'Players: Expansions Adding Cooperative Play']","['Cooperative Game', 'Deck, Bag, and Pool Building', 'Dice Rolling', 'Open Drafting', 'Role Playing', 'Solo / Solitaire Game', 'Storytelling']",,,,,2023-08-12,3880,2023-09-02,3930,2023-08-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://boardgamegeek.com/boardgame/351077
84159,Junta: Viva el Presidente!,"['Christoph Reiser', 'Sebastian Resl']","['Martin Hoffmann', 'Hans-Georg Schneider', 'Claus Stephan']",2010,3,5,10,60,45,60,"['Pegasus Spiele', 'Z-Man Games']","['Dice', 'Fighting', 'Humor', 'Mafia', 'Negotiation', 'Political']",['Game: Junta'],"['Dice Rolling', 'Hand Management', 'Simultaneous Action Selection']",,,,,2019-09-07,2632,2019-09-07,3881,2023-09-02,,,,,,,,,,,,,183,2019-09-21,293,2023-08-05,,,,,489,2019-09-07,749,2023-08-26,,,,,https://boardgamegeek.com/boardgame/84159
183572,Dungeons & Dragons Dice Masters: Faerûn Under Siege,"['Mike Elliott', 'Eric M. Lang']",[],2016,2,2,14,60,60,60,['WizKids (I)'],"['Collectible Components', 'Dice', 'Fantasy', 'Fighting']","['Collectible: Collectible Dice Games', 'Creatures: Dragons', 'Game: Dice Masters', 'Players: Two Player Only Games', 'Series: Quarriors Pool Building system', 'Setting: Dungeons & Dragons']","['Deck, Bag, and Pool Building', 'Dice Rolling', 'Variable Player Powers']",,,,,2019-09-07,2490,2019-09-07,3882,2023-09-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://boardgamegeek.com/boardgame/183572
40214,Bombay,['Cyril Demaegd'],['Stéphane Poinsot'],2009,2,5,10,60,30,60,['Ystari Games'],"['Economic', 'Transportation']","['Animals: Elephants', 'Cities: Mumbai (India)', 'Country: India', 'Digital Implementations: Board Game Arena', 'Series: Ystari originals', 'Theme: Tropical']","['Action Points', 'Pick-up and Deliver', 'Point to Point Movement', 'Set Collection']",,,,,2019-09-07,2448,2019-09-07,3883,2023-09-02,,,,,,,,,692,2019-09-07,1202,2023-09-02,,,,,1106,2019-09-07,1630,2023-09-02,,,,,,,,,https://boardgamegeek.com/boardgame/40214
193428,Street Fighter: The Miniatures Game,"['Alex Tune', 'Joe Vargas']","['Gnomo Del Bosque', 'Mauricio Herrera']",2021,2,6,14,90,30,90,['Jasco Games'],"['Card Game', 'Fighting', 'Miniatures', 'Video Game Theme']","['Admin: Better Description Needed!', 'Crowdfunding: Kickstarter']","['Campaign / Battle Card Driven', 'Deck, Bag, and Pool Building', 'Dice Rolling', 'Hand Management', 'Team-Based Game', 'Variable Player Powers']",,,,,2021-06-12,3884,2023-09-02,4975,2021-06-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://boardgamegeek.com/boardgame/193428
116858,Noah,"['Bruno Cathala', 'Ludovic Maublanc']",['Xavier Collette'],2012,2,5,7,30,30,30,"['Bombyx', 'Asmodee', 'Jolly Thinkers', 'Popcorn Games', 'REXhry']","['Animals', 'Card Game']","['Digital Implementations: Board Game Arena', 'Religious: Noah and the Ark']",['Hand Management'],,,,,2019-09-07,2585,2019-09-07,3885,2023-09-02,,,,,,,,,705,2019-09-07,1169,2023-09-02,,,,,,,,,,,,,,,,,https://boardgamegeek.com/boardgame/116858
366495,Undaunted: Battle of Britain,"['Trevor Benjamin', 'David Thompson (I)']",['Roland MacDonald'],2023,2,2,14,60,45,60,['Osprey Games'],"['Aviation / Flight', 'Wargame', 'World War II']","['Country: Great Britain', 'Country: United Kingdom', 'History: World War II (Battle of Britain)', 'Players: Two Player Only Games', 'Players: Wargames with Rules Supporting Only Two Players', 'Series: Undaunted (Osprey Games)']","['Deck, Bag, and Pool Building', 'Dice Rolling', 'Hand Management', 'Hexagon Grid', 'Modular Board', 'Open Drafting', 'Scenario / Mission / Campaign Game', 'Simulation']",,,,,2023-07-22,3886,2023-09-02,4937,2023-07-22,,,,,,,,,,,,,,,,,,,,,,,,,373,2023-09-02,575,2023-07-22,https://boardgamegeek.com/boardgame/366495
254888,High Rise,['Gil Hova'],['Kwanchai Moriya'],2020,1,4,14,150,100,150,['Formal Ferret Games'],['City Building'],"['Components: Map (City Scale)', 'Crowdfunding: Kickstarter', 'Digital Implementations: Tabletopia', 'Players: Games with Solitaire Rules', 'Theme: Construction']","['Area Majority / Influence', 'End Game Bonuses', 'Solo / Solitaire Game', 'Turn Order: Time Track']",,,,,2020-09-19,3517,2021-11-06,4980,2020-09-19,,,,,,,,,,,,,,,,,1358,2021-06-05,1553,2020-09-19,,,,,,,,,https://boardgamegeek.com/boardgame/254888
7929,Dungeons & Dragons Miniatures,"['Skaff Elias', 'Rob Heinsoo', 'Jonathan Tweet']","['Christopher Burdett', 'Donais Elias']",2003,2,2,12,60,60,60,['Wizards of the Coast'],"['Adventure', 'Collectible Components', 'Fantasy', 'Fighting', 'Miniatures']","['Collectible: Collectible Miniatures Games', 'Players: Two Player Only Games', 'Setting: Dungeons & Dragons']","['Dice Rolling', 'Role Playing']",,,,,2019-09-07,2689,2019-09-07,3888,2023-09-02,,,,,88,2019-09-07,108,2023-09-02,,,,,,,,,,,,,,,,,,,,,https://boardgamegeek.com/boardgame/7929
313073,Salerno '43,['Mark Simonitch'],['Mark Simonitch'],2022,2,2,12,600,180,600,['GMT Games'],"['Wargame', 'World War II']","['Cities: Salerno (Italy)', 'Country: Italy', 'History: World War II (Italy)', 'Players: Two Player Only Games', 'Series: ZOC Bond System']","['Dice Rolling', 'Hexagon Grid', 'Ratio / Combat Results Table', 'Scenario / Mission / Campaign Game', 'Simulation', 'Zone of Control']",,,,,2022-09-03,3889,2023-09-02,4997,2022-09-03,,,,,,,,,,,,,,,,,,,,,,,,,226,2023-09-02,417,2022-09-03,https://boardgamegeek.com/boardgame/313073
234691,Mystery of the Temples,['Wei-Min Ling'],['Maisherly'],2017,2,4,10,40,20,40,"['EmperorS4', 'Deep Water Games', 'Lucrum Games', 'Sweet Lemon Publishing', 'TCG Factory']","['Economic', 'Fantasy']",['Digital Implementations: Tabletopia'],"['Action Queue', 'Area Majority / Influence', 'Pattern Recognition', 'Set Collection', 'Variable Player Powers']",,,,,2019-09-07,3214,2020-10-10,3890,2023-09-02,,,,,,,,,,,,,,,,,1552,2023-02-11,1608,2023-09-02,,,,,,,,,https://boardgamegeek.com/boardgame/234691
257601,The Duke: Lord's Legacy,"['Jeremy Holcomb', 'Joseph Huber (II)', 'Stephen McLaughlin', 'Randall N. Bills', 'Loren Coleman']",['(Uncredited)'],2018,2,2,13,30,30,30,['Catalyst Game Labs'],"['Abstract Strategy', 'Medieval']","['Components: 6 x 6 Grids', 'Components: Wooden pieces & boards', 'Players: Two Player Only Games', 'Series: The Profile System']","['Grid Movement', 'Square Grid', 'Tile Placement']",115,2023-08-26,129,2022-11-01,2021-10-23,3891,2023-09-02,4014,2022-08-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://boardgamegeek.com/boardgame/257601
361850,Nimalia,['William Liévin'],['Pauline Detraz'],2023,2,4,10,30,25,30,"['La Boîte de Jeu', 'Blackrock Games', 'Happy Baobab', 'Lucky Duck Games', 'Maldito Games', 'Pegasus Spiele']","['Animals', 'Environmental', 'Territory Building']","['Admin: Upcoming Releases', 'Animals: Alligators / Crocodiles', 'Animals: Apes / Monkeys', 'Animals: Giraffes', 'Animals: Lions', 'Animals: Pandas', 'Animals: Penguins', 'Mechanism: Partially overlapping cards', 'Theme: Ecology']","['Closed Drafting', 'Grid Coverage', 'Layering', 'Simultaneous Action Selection', 'Tile Placement']",,,,,2023-07-22,3892,2023-09-02,4800,2023-07-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://boardgamegeek.com/boardgame/361850
319392,Luna Maris,['Ricardo Amaral'],['Diego Sá'],2022,1,4,14,120,30,120,"['Broadway Toys LTD', 'Gém Klub Kft.', 'Giant Roc', 'Glyptodon', 'Maldito Games', 'MeepleBR']","['Science Fiction', 'Space Exploration']","['Crowdfunding: Spieleschmiede', ""Space: Earth's Moon""]","['Contracts', 'Hand Management', 'Point to Point Movement', 'Set Collection', 'Variable Player Powers', 'Worker Placement']",,,,,2022-12-21,3893,2023-09-02,4975,2022-12-21,,,,,,,,,,,,,,,,,1561,2023-08-26,1734,2022-12-31,,,,,,,,,https://boardgamegeek.com/boardgame/319392
145601,Deadline,"['Dan Schnake', 'Adam West']","['Tom Babbey', 'Peter Gifford', 'Glen Orbik']",2017,2,4,14,60,60,60,"['WizKids (I)', 'CrossCut Games', 'Pegasus Spiele']","['Deduction', 'Murder/Mystery']",[],"['Cooperative Game', 'Hand Management', 'Set Collection', 'Variable Player Powers']",,,,,2019-09-07,2977,2020-01-04,3894,2023-09-02,,,,,,,,,,,,,,,,,,,,,480,2020-03-21,687,2023-08-26,,,,,https://boardgamegeek.com/boardgame/145601
247704,Quartermaster General: The Cold War,['Ian Brody'],['Nicholas Avallone'],2018,3,6,14,120,90,120,"['Griggling Games, Inc.', 'PSC Games']","['Modern Warfare', 'Political', 'Wargame']","['Components: Map (Global Scale)', 'Crowdfunding: Kickstarter', 'Game: Quartermaster', 'History: Cold War', 'Region: The World']","['Area Majority / Influence', 'Hand Management']",,,,,2019-09-07,3716,2021-12-04,4223,2019-11-02,,,,,,,,,,,,,,,,,,,,,,,,,368,2021-11-13,540,2019-10-26,https://boardgamegeek.com/boardgame/247704
146735,Munchkin Adventure Time,"['Steve Jackson (I)', 'Andrew Wolf']",[],2014,3,6,10,120,60,120,"['The Op', 'Steve Jackson Games']","['Card Game', 'Fantasy', 'Fighting', 'Humor', 'Movies / TV / Radio theme']","['Game: Munchkin', 'TV Shows: Adventure Time']","['Dice Rolling', 'Hand Management', 'Take That', 'Variable Player Powers']",,,,,2019-09-07,2547,2019-09-07,3896,2023-09-02,,,,,,,,,,,,,347,2022-10-08,392,2023-08-05,,,,,,,,,,,,,https://boardgamegeek.com/boardgame/146735
